"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.146234347,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.589179869,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.302388807,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.601115379,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.496888796,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.429663114,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.503792981,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.827488715,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.005660086,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.692653861,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.697342921,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.722035914,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.181783198,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.54271061,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.67300894,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.889966473,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.443046894,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.175154201,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.484336154,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.854483117,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.963213279,
"USA","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.542791999,
"USA","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.707015905,
"USA","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.656694491,
"USA","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.69569402,
"USA","QGDP","TOT","PC_CHGPP","Q","2022-Q1",-0.410338185,
"USA","QGDP","TOT","PC_CHGPP","Q","2022-Q2",-0.144633973,
"USA","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.801155209,
"USA","QGDP","TOT","PC_CHGPP","Q","2022-Q4",0.662349699,
"DEU","QGDP","TOT","PC_CHGPP","Q","1960-Q2",1.779654153,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1960-Q3",3.456686475,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1960-Q4",1.022068212,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1961-Q1",1.011727665,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1961-Q2",-0.539334482,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1961-Q3",2.052513111,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1961-Q4",0.455604549,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1962-Q1",1.47335232,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1962-Q2",1.042343972,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1962-Q3",2.395209581,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1962-Q4",-0.216173587,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1963-Q1",-3.498025877,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1963-Q2",4.484411506,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1963-Q3",3.469247781,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1963-Q4",0.483965882,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1964-Q1",1.375907483,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1964-Q2",1.221775492,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.039093942,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1964-Q4",1.360335531,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1965-Q1",1.63656424,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1965-Q2",1.578070865,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1965-Q3",0.665875619,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1965-Q4",0.598451791,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1966-Q1",1.81592055,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1966-Q2",0.307484942,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1966-Q3",0.122676937,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1966-Q4",-1.56154042,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1967-Q1",-0.49772895,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1967-Q2",-0.31257933,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1967-Q3",2.414591866,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1967-Q4",1.285930408,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1968-Q1",1.170303986,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1968-Q2",0.777279522,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1968-Q3",2.195194304,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1968-Q4",1.509433962,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1969-Q1",2.516442665,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1969-Q2",1.283087905,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1969-Q3",2.148261051,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1969-Q4",1.536742829,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1970-Q1",-1.595662151,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1970-Q2",3.975817699,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1970-Q3",1.867836292,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.847606644,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1971-Q1",-1.921102523,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1971-Q2",2.098640828,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.730037193,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1971-Q4",-0.084182124,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1972-Q1",0.101102707,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.632999089,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1972-Q3",2.335604225,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.553896295,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1973-Q1",1.382723679,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1973-Q2",0.738877462,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1973-Q3",0.327712697,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1973-Q4",0.24886882,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1974-Q1",0.845690319,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1974-Q2",-0.076938462,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1974-Q3",0.00000435,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-1.262707459,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-0.577005351,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1975-Q2",-0.501954515,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1975-Q3",1.087808729,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.965054968,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1976-Q1",0.898503341,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1976-Q2",1.485514999,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1976-Q3",0.029868819,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1976-Q4",1.85157959,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1977-Q1",0.853943577,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1977-Q2",0.566949156,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1977-Q3",-0.028904963,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1977-Q4",1.720636701,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1978-Q1",0.412115378,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1978-Q2",0.396382149,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1978-Q3",1.311340647,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1978-Q4",1.169104613,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1979-Q1",0.123655596,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1979-Q2",3.10525348,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1979-Q3",0.00000753,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.61299334,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1980-Q1",0.801235019,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-0.64380222,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1980-Q3",-0.396722368,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1980-Q4",-0.132760006,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1981-Q1",1.189866492,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1981-Q2",-0.249632331,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1981-Q3",0.263433962,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1981-Q4",-0.078831451,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1982-Q1",0.37467052,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1982-Q2",-0.615593473,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1982-Q3",-0.988403773,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.239588883,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1983-Q1",0.906269548,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1983-Q2",1.052777518,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1983-Q3",-0.208367803,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1983-Q4",1.383273921,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1984-Q1",1.322572601,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1984-Q2",-1.575206402,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1984-Q3",2.723287578,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.841814285,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1985-Q1",-0.545070922,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1985-Q2",1.002247959,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1985-Q3",1.302408149,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1985-Q4",0.599977251,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1986-Q1",-0.57204937,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1986-Q2",1.150684662,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.738239227,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1986-Q4",0.997108218,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1987-Q1",-2.509804892,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1987-Q2",2.244993958,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1987-Q3",0.69212071,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.599900168,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1988-Q1",-0.906972722,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1988-Q2",1.812832048,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1988-Q3",1.133075704,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1988-Q4",1.177546594,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1989-Q1",1.045142904,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.402547977,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1989-Q3",0.913245256,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1989-Q4",1.158805549,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1990-Q1",2.075706554,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1990-Q2",0.491660084,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1990-Q3",2.105934971,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1990-Q4",1.760421133,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1991-Q1",2.838014299,
"DEU","QGDP","TOT","PC_CHGPP","Q","1991-Q2",-0.529244929,
"DEU","QGDP","TOT","PC_CHGPP","Q","1991-Q3",-0.218282477,
"DEU","QGDP","TOT","PC_CHGPP","Q","1991-Q4",1.28521134,
"DEU","QGDP","TOT","PC_CHGPP","Q","1992-Q1",1.52197554,
"DEU","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-0.757882834,
"DEU","QGDP","TOT","PC_CHGPP","Q","1992-Q3",-0.174163053,
"DEU","QGDP","TOT","PC_CHGPP","Q","1992-Q4",-0.322106677,
"DEU","QGDP","TOT","PC_CHGPP","Q","1993-Q1",-0.737216961,
"DEU","QGDP","TOT","PC_CHGPP","Q","1993-Q2",-0.027128066,
"DEU","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.610581188,
"DEU","QGDP","TOT","PC_CHGPP","Q","1993-Q4",-0.080910464,
"DEU","QGDP","TOT","PC_CHGPP","Q","1994-Q1",1.376698738,
"DEU","QGDP","TOT","PC_CHGPP","Q","1994-Q2",0.239648335,
"DEU","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.703946754,
"DEU","QGDP","TOT","PC_CHGPP","Q","1994-Q4",1.187024466,
"DEU","QGDP","TOT","PC_CHGPP","Q","1995-Q1",-0.338900346,
"DEU","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.732410482,
"DEU","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.16878415,
"DEU","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.051847395,
"DEU","QGDP","TOT","PC_CHGPP","Q","1996-Q1",-0.816170731,
"DEU","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.345352952,
"DEU","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.335095243,
"DEU","QGDP","TOT","PC_CHGPP","Q","1996-Q4",0.757868462,
"DEU","QGDP","TOT","PC_CHGPP","Q","1997-Q1",-0.522686688,
"DEU","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.294373116,
"DEU","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.303642371,
"DEU","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.756802935,
"DEU","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.938915436,
"DEU","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-0.434083645,
"DEU","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.473338191,
"DEU","QGDP","TOT","PC_CHGPP","Q","1998-Q4",-0.40911843,
"DEU","QGDP","TOT","PC_CHGPP","Q","1999-Q1",1.154631146,
"DEU","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.00000488,
"DEU","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.119865514,
"DEU","QGDP","TOT","PC_CHGPP","Q","1999-Q4",0.815381615,
"DEU","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.430528223,
"DEU","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.809332948,
"DEU","QGDP","TOT","PC_CHGPP","Q","2000-Q3",-0.047224415,
"DEU","QGDP","TOT","PC_CHGPP","Q","2000-Q4",-0.295305313,
"DEU","QGDP","TOT","PC_CHGPP","Q","2001-Q1",2.02280698,
"DEU","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.046445592,
"DEU","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.209109191,
"DEU","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.081492953,
"DEU","QGDP","TOT","PC_CHGPP","Q","2002-Q1",-0.512640062,
"DEU","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.433303471,
"DEU","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.466422564,
"DEU","QGDP","TOT","PC_CHGPP","Q","2002-Q4",-0.127664929,
"DEU","QGDP","TOT","PC_CHGPP","Q","2003-Q1",-1.478778285,
"DEU","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.10615703,
"DEU","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.765875935,
"DEU","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.280635378,
"DEU","QGDP","TOT","PC_CHGPP","Q","2004-Q1",-0.174887574,
"DEU","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.513960048,
"DEU","QGDP","TOT","PC_CHGPP","Q","2004-Q3",-0.209174363,
"DEU","QGDP","TOT","PC_CHGPP","Q","2004-Q4",-0.093170489,
"DEU","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.002916701,
"DEU","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.536190398,
"DEU","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.846375512,
"DEU","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.471373573,
"DEU","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.961211712,
"DEU","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.722767893,
"DEU","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.77994355,
"DEU","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.514652417,
"DEU","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.062645067,
"DEU","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.838052582,
"DEU","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.518079044,
"DEU","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.644263863,
"DEU","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.640153777,
"DEU","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.243822487,
"DEU","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.637623934,
"DEU","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.59358726,
"DEU","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-4.684417665,
"DEU","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.159631649,
"DEU","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.557834609,
"DEU","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.735876334,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.812025848,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q2",2.25194371,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.817712239,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.81107565,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.93896995,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.094706566,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.8831004,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.323050149,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.209109421,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.208649622,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.281110725,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.446428737,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.456263233,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.068615489,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.559757746,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.288637409,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.973900086,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.508953736,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.810214471,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-0.512323407,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.73714629,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.451081633,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.439079962,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.839568541,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.443392669,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.255048728,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.36203717,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.204045529,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.847700291,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.735511417,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.910297803,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.580238828,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.708886267,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.788365008,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.794634591,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.71562698,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.167744144,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.112016509,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.261074062,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.422765492,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.481133512,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q3",9.004694909,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.621471543,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-1.468048603,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.928643933,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.785236875,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2021-Q4",-0.02815511,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.798165444,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.102467306,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.474595209,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2022-Q4",-0.435311131,"P"
"ITA","QGDP","TOT","PC_CHGPP","Q","1960-Q2",1.467602899,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1960-Q3",1.468634793,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1960-Q4",0.076755078,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1961-Q1",3.582778288,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1961-Q2",2.115493108,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1961-Q3",2.330642273,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1961-Q4",1.913144697,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1962-Q1",1.479934673,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1962-Q2",1.076640815,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1962-Q3",0.600370464,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1962-Q4",1.501587062,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1963-Q1",0.663827765,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1963-Q2",2.741399476,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1963-Q3",1.641304821,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1963-Q4",1.028412174,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1964-Q1",1.482283155,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1964-Q2",-1.011876839,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1964-Q3",-0.168904093,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1964-Q4",-0.418482889,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1965-Q1",1.350147107,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1965-Q2",1.993828946,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1965-Q3",1.332058082,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1965-Q4",1.50234531,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1966-Q1",0.967116445,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1966-Q2",1.424290602,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1966-Q3",2.825008494,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1966-Q4",0.479191887,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1967-Q1",1.995070372,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1967-Q2",2.150865879,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1967-Q3",1.541055336,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1967-Q4",1.975952573,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1968-Q1",0.243127406,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1968-Q2",2.09466276,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1968-Q3",2.404436429,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1968-Q4",2.340948619,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1969-Q1",1.566157064,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1969-Q2",1.805751378,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1969-Q3",0.239159209,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1969-Q4",-2.021337956,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1970-Q1",5.99645822,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1970-Q2",0.729986912,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1970-Q3",2.006337881,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.11182118,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1971-Q1",-0.523040927,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1971-Q2",0.421992045,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.464775733,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1971-Q4",0.56453477,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.104811466,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1972-Q2",-0.045308383,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1972-Q3",1.348168499,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1972-Q4",0.475253324,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1973-Q1",0.901496317,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1973-Q2",2.996680537,"E"
