LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ITA,HUR,TOT,PC_LF,M,2012-07,11,
ITA,HUR,TOT,PC_LF,M,2012-08,10.9,
ITA,HUR,TOT,PC_LF,M,2012-09,11.2,
ITA,HUR,TOT,PC_LF,M,2012-10,11.7,
ITA,HUR,TOT,PC_LF,M,2012-11,11.6,
ITA,HUR,TOT,PC_LF,M,2012-12,11.6,
ITA,HUR,TOT,PC_LF,M,2013-01,12.1,
ITA,HUR,TOT,PC_LF,M,2013-02,12.1,
ITA,HUR,TOT,PC_LF,M,2013-03,12.1,
ITA,HUR,TOT,PC_LF,M,2013-04,12.3,
ITA,HUR,TOT,PC_LF,M,2013-05,12.3,
ITA,HUR,TOT,PC_LF,M,2013-06,12.4,
ITA,HUR,TOT,PC_LF,M,2013-07,12.2,
ITA,HUR,TOT,PC_LF,M,2013-08,12.4,
ITA,HUR,TOT,PC_LF,M,2013-09,12.6,
ITA,HUR,TOT,PC_LF,M,2013-10,12.6,
ITA,HUR,TOT,PC_LF,M,2013-11,12.5,
ITA,HUR,TOT,PC_LF,M,2013-12,12.6,
ITA,HUR,TOT,PC_LF,M,2014-01,13,
ITA,HUR,TOT,PC_LF,M,2014-02,13,
ITA,HUR,TOT,PC_LF,M,2014-03,12.8,
ITA,HUR,TOT,PC_LF,M,2014-04,12.7,
ITA,HUR,TOT,PC_LF,M,2014-05,12.8,
ITA,HUR,TOT,PC_LF,M,2014-06,12.3,
ITA,HUR,TOT,PC_LF,M,2014-07,12.9,
ITA,HUR,TOT,PC_LF,M,2014-08,12.5,
ITA,HUR,TOT,PC_LF,M,2014-09,12.9,
ITA,HUR,TOT,PC_LF,M,2014-10,13,
ITA,HUR,TOT,PC_LF,M,2014-11,13.2,
ITA,HUR,TOT,PC_LF,M,2014-12,12.4,
ITA,HUR,TOT,PC_LF,M,2015-01,12.5,
ITA,HUR,TOT,PC_LF,M,2015-02,12.5,
ITA,HUR,TOT,PC_LF,M,2015-03,12.6,
ITA,HUR,TOT,PC_LF,M,2015-04,12.2,
ITA,HUR,TOT,PC_LF,M,2015-05,12.3,
ITA,HUR,TOT,PC_LF,M,2015-06,12.3,
ITA,HUR,TOT,PC_LF,M,2015-07,11.7,
ITA,HUR,TOT,PC_LF,M,2015-08,11.7,
ITA,HUR,TOT,PC_LF,M,2015-09,11.6,
ITA,HUR,TOT,PC_LF,M,2015-10,11.8,
ITA,HUR,TOT,PC_LF,M,2015-11,11.5,
ITA,HUR,TOT,PC_LF,M,2015-12,11.7,
ITA,HUR,TOT,PC_LF,M,2016-01,11.6,
ITA,HUR,TOT,PC_LF,M,2016-02,11.8,
ITA,HUR,TOT,PC_LF,M,2016-03,11.6,
ITA,HUR,TOT,PC_LF,M,2016-04,11.8,
ITA,HUR,TOT,PC_LF,M,2016-05,11.6,
ITA,HUR,TOT,PC_LF,M,2016-06,11.7,
ITA,HUR,TOT,PC_LF,M,2016-07,11.6,
ITA,HUR,TOT,PC_LF,M,2016-08,11.5,
ITA,HUR,TOT,PC_LF,M,2016-09,11.9,
ITA,HUR,TOT,PC_LF,M,2016-10,11.7,
ITA,HUR,TOT,PC_LF,M,2016-11,12,
ITA,HUR,TOT,PC_LF,M,2016-12,11.8,
ITA,HUR,TOT,PC_LF,M,2017-01,11.7,
ITA,HUR,TOT,PC_LF,M,2017-02,11.6,
ITA,HUR,TOT,PC_LF,M,2017-03,11.6,
ITA,HUR,TOT,PC_LF,M,2017-04,11.2,
ITA,HUR,TOT,PC_LF,M,2017-05,11.4,
ITA,HUR,TOT,PC_LF,M,2017-06,11.2,
ITA,HUR,TOT,PC_LF,M,2017-07,11.4,
ITA,HUR,TOT,PC_LF,M,2017-08,11.3,
ITA,HUR,TOT,PC_LF,M,2017-09,11.2,
ITA,HUR,TOT,PC_LF,M,2017-10,11.1,
ITA,HUR,TOT,PC_LF,M,2017-11,11,
ITA,HUR,TOT,PC_LF,M,2017-12,10.9,
ITA,HUR,TOT,PC_LF,M,2018-01,11.1,
ITA,HUR,TOT,PC_LF,M,2018-02,10.8,
ITA,HUR,TOT,PC_LF,M,2018-03,10.8,
ITA,HUR,TOT,PC_LF,M,2018-04,11,
ITA,HUR,TOT,PC_LF,M,2018-05,10.6,
ITA,HUR,TOT,PC_LF,M,2018-06,10.8,
ITA,HUR,TOT,PC_LF,M,2018-07,10.4,
ITA,HUR,TOT,PC_LF,M,2018-08,10.1,
ITA,HUR,TOT,PC_LF,M,2018-09,10.3,
ITA,HUR,TOT,PC_LF,M,2018-10,10.7,
ITA,HUR,TOT,PC_LF,M,2018-11,10.5,
ITA,HUR,TOT,PC_LF,M,2018-12,10.3,
ITA,HUR,TOT,PC_LF,M,2019-01,10.4,
ITA,HUR,TOT,PC_LF,M,2019-02,10.5,
ITA,HUR,TOT,PC_LF,M,2019-03,10.2,
ITA,HUR,TOT,PC_LF,M,2019-04,10.3,
ITA,HUR,TOT,PC_LF,M,2019-05,10,
ITA,HUR,TOT,PC_LF,M,2019-06,9.6,
ITA,HUR,TOT,PC_LF,M,2019-07,9.6,
ITA,HUR,TOT,PC_LF,M,2019-08,9.4,
ITA,HUR,TOT,PC_LF,M,2019-09,9.8,
ITA,HUR,TOT,PC_LF,M,2019-10,9.5,
ITA,HUR,TOT,PC_LF,M,2019-11,9.8,
ITA,HUR,TOT,PC_LF,M,2019-12,9.7,
ITA,HUR,TOT,PC_LF,M,2020-01,9.7,
ITA,HUR,TOT,PC_LF,M,2020-02,9.5,
ITA,HUR,TOT,PC_LF,M,2020-03,7.7,
ITA,HUR,TOT,PC_LF,M,2020-04,7.5,
ITA,HUR,TOT,PC_LF,M,2020-05,8.7,
ITA,HUR,TOT,PC_LF,M,2020-06,9.5,
ITA,HUR,TOT,PC_LF,M,2020-07,10.1,
ITA,HUR,TOT,PC_LF,M,2020-08,10,
ITA,HUR,TOT,PC_LF,M,2020-09,10,
ITA,HUR,TOT,PC_LF,M,2020-10,10,
ITA,HUR,TOT,PC_LF,M,2020-11,9.6,
ITA,HUR,TOT,PC_LF,M,2020-12,9.8,
ITA,HUR,TOT,PC_LF,M,2021-01,10.2,
ITA,HUR,TOT,PC_LF,M,2021-02,10.2,
ITA,HUR,TOT,PC_LF,M,2021-03,10.1,
ITA,HUR,TOT,PC_LF,M,2021-04,10.2,
ITA,HUR,TOT,PC_LF,M,2021-05,9.9,
ITA,HUR,TOT,PC_LF,M,2021-06,9.4,
ITA,HUR,TOT,PC_LF,M,2021-07,9.1,
ITA,HUR,TOT,PC_LF,M,2021-08,9.1,
ITA,HUR,TOT,PC_LF,M,2021-09,9,
ITA,HUR,TOT,PC_LF,M,2021-10,9.2,
ITA,HUR,TOT,PC_LF,M,2021-11,9,
ITA,HUR,TOT,PC_LF,M,2021-12,8.8,
ITA,HUR,TOT,PC_LF,M,2022-01,8.6,
ITA,HUR,TOT,PC_LF,M,2022-02,8.4,
ITA,HUR,TOT,PC_LF,M,2022-03,8.3,
ITA,HUR,TOT,PC_LF,M,2022-04,8.2,
ITA,HUR,TOT,PC_LF,M,2022-05,8.1,
ITA,HUR,TOT,PC_LF,M,2022-06,8,
ITA,HUR,TOT,PC_LF,M,2022-07,8,
ITA,HUR,TOT,PC_LF,M,2022-08,8.1,
ITA,HUR,TOT,PC_LF,M,2022-09,8,
ITA,HUR,TOT,PC_LF,M,2022-10,7.9,
ITA,HUR,TOT,PC_LF,M,2022-11,7.9,
ITA,HUR,TOT,PC_LF,M,2022-12,7.9,
ITA,HUR,TOT,PC_LF,M,2023-01,8,
ITA,HUR,TOT,PC_LF,M,2023-02,8,
JPN,HUR,TOT,PC_LF,M,1991-05,2.1,
JPN,HUR,TOT,PC_LF,M,1991-06,2.1,
JPN,HUR,TOT,PC_LF,M,1991-07,2.1,
JPN,HUR,TOT,PC_LF,M,1991-08,2.1,
JPN,HUR,TOT,PC_LF,M,1991-09,2.1,
JPN,HUR,TOT,PC_LF,M,1991-10,2,
JPN,HUR,TOT,PC_LF,M,1991-11,2.1,
JPN,HUR,TOT,PC_LF,M,1991-12,2.1,
JPN,HUR,TOT,PC_LF,M,1992-01,2.1,
JPN,HUR,TOT,PC_LF,M,1992-02,2,
JPN,HUR,TOT,PC_LF,M,1992-03,2.1,
JPN,HUR,TOT,PC_LF,M,1992-04,2.1,
JPN,HUR,TOT,PC_LF,M,1992-05,2.1,
JPN,HUR,TOT,PC_LF,M,1992-06,2.1,
JPN,HUR,TOT,PC_LF,M,1992-07,2.1,
JPN,HUR,TOT,PC_LF,M,1992-08,2.2,
JPN,HUR,TOT,PC_LF,M,1992-09,2.2,
JPN,HUR,TOT,PC_LF,M,1992-10,2.2,
JPN,HUR,TOT,PC_LF,M,1992-11,2.3,
JPN,HUR,TOT,PC_LF,M,1992-12,2.3,
JPN,HUR,TOT,PC_LF,M,1993-01,2.3,
JPN,HUR,TOT,PC_LF,M,1993-02,2.3,
JPN,HUR,TOT,PC_LF,M,1993-03,2.3,
JPN,HUR,TOT,PC_LF,M,1993-04,2.3,
JPN,HUR,TOT,PC_LF,M,1993-05,2.5,
JPN,HUR,TOT,PC_LF,M,1993-06,2.5,
JPN,HUR,TOT,PC_LF,M,1993-07,2.5,
JPN,HUR,TOT,PC_LF,M,1993-08,2.5,
JPN,HUR,TOT,PC_LF,M,1993-09,2.6,
JPN,HUR,TOT,PC_LF,M,1993-10,2.7,
JPN,HUR,TOT,PC_LF,M,1993-11,2.7,
JPN,HUR,TOT,PC_LF,M,1993-12,2.8,
JPN,HUR,TOT,PC_LF,M,1994-01,2.8,
JPN,HUR,TOT,PC_LF,M,1994-02,2.9,
JPN,HUR,TOT,PC_LF,M,1994-03,2.9,
JPN,HUR,TOT,PC_LF,M,1994-04,2.8,
JPN,HUR,TOT,PC_LF,M,1994-05,2.8,
JPN,HUR,TOT,PC_LF,M,1994-06,2.8,
JPN,HUR,TOT,PC_LF,M,1994-07,2.9,
JPN,HUR,TOT,PC_LF,M,1994-08,3,
JPN,HUR,TOT,PC_LF,M,1994-09,3,
JPN,HUR,TOT,PC_LF,M,1994-10,3,
JPN,HUR,TOT,PC_LF,M,1994-11,2.9,
JPN,HUR,TOT,PC_LF,M,1994-12,2.9,
JPN,HUR,TOT,PC_LF,M,1995-01,3,
JPN,HUR,TOT,PC_LF,M,1995-02,3,
JPN,HUR,TOT,PC_LF,M,1995-03,3.1,
JPN,HUR,TOT,PC_LF,M,1995-04,3.1,
JPN,HUR,TOT,PC_LF,M,1995-05,3,
JPN,HUR,TOT,PC_LF,M,1995-06,3.1,
JPN,HUR,TOT,PC_LF,M,1995-07,3.1,
JPN,HUR,TOT,PC_LF,M,1995-08,3.2,
JPN,HUR,TOT,PC_LF,M,1995-09,3.2,
JPN,HUR,TOT,PC_LF,M,1995-10,3.2,
JPN,HUR,TOT,PC_LF,M,1995-11,3.4,
JPN,HUR,TOT,PC_LF,M,1995-12,3.4,
JPN,HUR,TOT,PC_LF,M,1996-01,3.5,
JPN,HUR,TOT,PC_LF,M,1996-02,3.4,
JPN,HUR,TOT,PC_LF,M,1996-03,3.2,
JPN,HUR,TOT,PC_LF,M,1996-04,3.4,
JPN,HUR,TOT,PC_LF,M,1996-05,3.4,
JPN,HUR,TOT,PC_LF,M,1996-06,3.4,
JPN,HUR,TOT,PC_LF,M,1996-07,3.4,
JPN,HUR,TOT,PC_LF,M,1996-08,3.3,
JPN,HUR,TOT,PC_LF,M,1996-09,3.3,
JPN,HUR,TOT,PC_LF,M,1996-10,3.4,
JPN,HUR,TOT,PC_LF,M,1996-11,3.3,
JPN,HUR,TOT,PC_LF,M,1996-12,3.4,
JPN,HUR,TOT,PC_LF,M,1997-01,3.3,
JPN,HUR,TOT,PC_LF,M,1997-02,3.4,
JPN,HUR,TOT,PC_LF,M,1997-03,3.3,
JPN,HUR,TOT,PC_LF,M,1997-04,3.2,
JPN,HUR,TOT,PC_LF,M,1997-05,3.4,
JPN,HUR,TOT,PC_LF,M,1997-06,3.4,
JPN,HUR,TOT,PC_LF,M,1997-07,3.4,
JPN,HUR,TOT,PC_LF,M,1997-08,3.4,
JPN,HUR,TOT,PC_LF,M,1997-09,3.5,
JPN,HUR,TOT,PC_LF,M,1997-10,3.5,
JPN,HUR,TOT,PC_LF,M,1997-11,3.5,
JPN,HUR,TOT,PC_LF,M,1997-12,3.5,
JPN,HUR,TOT,PC_LF,M,1998-01,3.6,
JPN,HUR,TOT,PC_LF,M,1998-02,3.6,
JPN,HUR,TOT,PC_LF,M,1998-03,3.8,
JPN,HUR,TOT,PC_LF,M,1998-04,4,
JPN,HUR,TOT,PC_LF,M,1998-05,4.1,
JPN,HUR,TOT,PC_LF,M,1998-06,4.1,
JPN,HUR,TOT,PC_LF,M,1998-07,4.1,
JPN,HUR,TOT,PC_LF,M,1998-08,4.4,
JPN,HUR,TOT,PC_LF,M,1998-09,4.3,
JPN,HUR,TOT,PC_LF,M,1998-10,4.3,
JPN,HUR,TOT,PC_LF,M,1998-11,4.5,
JPN,HUR,TOT,PC_LF,M,1998-12,4.4,
JPN,HUR,TOT,PC_LF,M,1999-01,4.5,
JPN,HUR,TOT,PC_LF,M,1999-02,4.6,
JPN,HUR,TOT,PC_LF,M,1999-03,4.7,
JPN,HUR,TOT,PC_LF,M,1999-04,4.7,
JPN,HUR,TOT,PC_LF,M,1999-05,4.7,
JPN,HUR,TOT,PC_LF,M,1999-06,4.8,
JPN,HUR,TOT,PC_LF,M,1999-07,4.8,
JPN,HUR,TOT,PC_LF,M,1999-08,4.7,
JPN,HUR,TOT,PC_LF,M,1999-09,4.6,
JPN,HUR,TOT,PC_LF,M,1999-10,4.6,
JPN,HUR,TOT,PC_LF,M,1999-11,4.6,
JPN,HUR,TOT,PC_LF,M,1999-12,4.7,
JPN,HUR,TOT,PC_LF,M,2000-01,4.7,
JPN,HUR,TOT,PC_LF,M,2000-02,4.9,
JPN,HUR,TOT,PC_LF,M,2000-03,4.9,
JPN,HUR,TOT,PC_LF,M,2000-04,4.8,
JPN,HUR,TOT,PC_LF,M,2000-05,4.6,
JPN,HUR,TOT,PC_LF,M,2000-06,4.7,
JPN,HUR,TOT,PC_LF,M,2000-07,4.7,
JPN,HUR,TOT,PC_LF,M,2000-08,4.6,
JPN,HUR,TOT,PC_LF,M,2000-09,4.7,
JPN,HUR,TOT,PC_LF,M,2000-10,4.7,
JPN,HUR,TOT,PC_LF,M,2000-11,4.7,
JPN,HUR,TOT,PC_LF,M,2000-12,4.8,
JPN,HUR,TOT,PC_LF,M,2001-01,4.8,
JPN,HUR,TOT,PC_LF,M,2001-02,4.7,
JPN,HUR,TOT,PC_LF,M,2001-03,4.8,
JPN,HUR,TOT,PC_LF,M,2001-04,4.8,
JPN,HUR,TOT,PC_LF,M,2001-05,4.9,
JPN,HUR,TOT,PC_LF,M,2001-06,5,
JPN,HUR,TOT,PC_LF,M,2001-07,5,
JPN,HUR,TOT,PC_LF,M,2001-08,5.1,
JPN,HUR,TOT,PC_LF,M,2001-09,5.3,
JPN,HUR,TOT,PC_LF,M,2001-10,5.3,
JPN,HUR,TOT,PC_LF,M,2001-11,5.4,
JPN,HUR,TOT,PC_LF,M,2001-12,5.4,
JPN,HUR,TOT,PC_LF,M,2002-01,5.2,
JPN,HUR,TOT,PC_LF,M,2002-02,5.3,
JPN,HUR,TOT,PC_LF,M,2002-03,5.3,
JPN,HUR,TOT,PC_LF,M,2002-04,5.3,
JPN,HUR,TOT,PC_LF,M,2002-05,5.4,
JPN,HUR,TOT,PC_LF,M,2002-06,5.5,
JPN,HUR,TOT,PC_LF,M,2002-07,5.4,
JPN,HUR,TOT,PC_LF,M,2002-08,5.5,
JPN,HUR,TOT,PC_LF,M,2002-09,5.4,
JPN,HUR,TOT,PC_LF,M,2002-10,5.4,
JPN,HUR,TOT,PC_LF,M,2002-11,5.2,
JPN,HUR,TOT,PC_LF,M,2002-12,5.4,
JPN,HUR,TOT,PC_LF,M,2003-01,5.4,
JPN,HUR,TOT,PC_LF,M,2003-02,5.2,
JPN,HUR,TOT,PC_LF,M,2003-03,5.4,
JPN,HUR,TOT,PC_LF,M,2003-04,5.5,
JPN,HUR,TOT,PC_LF,M,2003-05,5.4,
JPN,HUR,TOT,PC_LF,M,2003-06,5.4,
JPN,HUR,TOT,PC_LF,M,2003-07,5.2,
JPN,HUR,TOT,PC_LF,M,2003-08,5.1,
JPN,HUR,TOT,PC_LF,M,2003-09,5.2,
JPN,HUR,TOT,PC_LF,M,2003-10,5.1,
JPN,HUR,TOT,PC_LF,M,2003-11,5.1,
JPN,HUR,TOT,PC_LF,M,2003-12,4.9,
JPN,HUR,TOT,PC_LF,M,2004-01,4.9,
JPN,HUR,TOT,PC_LF,M,2004-02,5,
JPN,HUR,TOT,PC_LF,M,2004-03,4.8,
JPN,HUR,TOT,PC_LF,M,2004-04,4.8,
JPN,HUR,TOT,PC_LF,M,2004-05,4.7,
JPN,HUR,TOT,PC_LF,M,2004-06,4.7,
JPN,HUR,TOT,PC_LF,M,2004-07,4.9,
JPN,HUR,TOT,PC_LF,M,2004-08,4.8,
JPN,HUR,TOT,PC_LF,M,2004-09,4.6,
JPN,HUR,TOT,PC_LF,M,2004-10,4.6,
JPN,HUR,TOT,PC_LF,M,2004-11,4.5,
JPN,HUR,TOT,PC_LF,M,2004-12,4.5,
JPN,HUR,TOT,PC_LF,M,2005-01,4.5,
JPN,HUR,TOT,PC_LF,M,2005-02,4.6,
JPN,HUR,TOT,PC_LF,M,2005-03,4.5,
JPN,HUR,TOT,PC_LF,M,2005-04,4.5,
JPN,HUR,TOT,PC_LF,M,2005-05,4.5,
JPN,HUR,TOT,PC_LF,M,2005-06,4.3,
JPN,HUR,TOT,PC_LF,M,2005-07,4.4,
JPN,HUR,TOT,PC_LF,M,2005-08,4.3,
JPN,HUR,TOT,PC_LF,M,2005-09,4.2,
JPN,HUR,TOT,PC_LF,M,2005-10,4.4,
JPN,HUR,TOT,PC_LF,M,2005-11,4.5,
JPN,HUR,TOT,PC_LF,M,2005-12,4.4,
JPN,HUR,TOT,PC_LF,M,2006-01,4.4,
JPN,HUR,TOT,PC_LF,M,2006-02,4.1,
JPN,HUR,TOT,PC_LF,M,2006-03,4.1,
JPN,HUR,TOT,PC_LF,M,2006-04,4.1,
JPN,HUR,TOT,PC_LF,M,2006-05,4.1,
JPN,HUR,TOT,PC_LF,M,2006-06,4.2,
JPN,HUR,TOT,PC_LF,M,2006-07,4.1,
JPN,HUR,TOT,PC_LF,M,2006-08,4.1,
JPN,HUR,TOT,PC_LF,M,2006-09,4.1,
JPN,HUR,TOT,PC_LF,M,2006-10,4.1,
JPN,HUR,TOT,PC_LF,M,2006-11,4,
JPN,HUR,TOT,PC_LF,M,2006-12,4,
JPN,HUR,TOT,PC_LF,M,2007-01,4,
JPN,HUR,TOT,PC_LF,M,2007-02,4,
JPN,HUR,TOT,PC_LF,M,2007-03,4,
JPN,HUR,TOT,PC_LF,M,2007-04,3.8,
JPN,HUR,TOT,PC_LF,M,2007-05,3.8,
JPN,HUR,TOT,PC_LF,M,2007-06,3.7,
JPN,HUR,TOT,PC_LF,M,2007-07,3.6,
JPN,HUR,TOT,PC_LF,M,2007-08,3.7,
JPN,HUR,TOT,PC_LF,M,2007-09,3.9,
JPN,HUR,TOT,PC_LF,M,2007-10,4,
JPN,HUR,TOT,PC_LF,M,2007-11,3.8,
JPN,HUR,TOT,PC_LF,M,2007-12,3.7,
JPN,HUR,TOT,PC_LF,M,2008-01,3.9,
JPN,HUR,TOT,PC_LF,M,2008-02,4,
JPN,HUR,TOT,PC_LF,M,2008-03,3.8,
JPN,HUR,TOT,PC_LF,M,2008-04,3.9,
JPN,HUR,TOT,PC_LF,M,2008-05,4,
JPN,HUR,TOT,PC_LF,M,2008-06,4,
JPN,HUR,TOT,PC_LF,M,2008-07,3.9,
JPN,HUR,TOT,PC_LF,M,2008-08,4.1,
JPN,HUR,TOT,PC_LF,M,2008-09,4,
JPN,HUR,TOT,PC_LF,M,2008-10,3.8,
JPN,HUR,TOT,PC_LF,M,2008-11,4,
JPN,HUR,TOT,PC_LF,M,2008-12,4.4,
JPN,HUR,TOT,PC_LF,M,2009-01,4.3,
JPN,HUR,TOT,PC_LF,M,2009-02,4.6,
JPN,HUR,TOT,PC_LF,M,2009-03,4.8,
JPN,HUR,TOT,PC_LF,M,2009-04,5,
JPN,HUR,TOT,PC_LF,M,2009-05,5.1,
JPN,HUR,TOT,PC_LF,M,2009-06,5.2,
JPN,HUR,TOT,PC_LF,M,2009-07,5.5,
JPN,HUR,TOT,PC_LF,M,2009-08,5.4,
JPN,HUR,TOT,PC_LF,M,2009-09,5.4,
JPN,HUR,TOT,PC_LF,M,2009-10,5.2,
JPN,HUR,TOT,PC_LF,M,2009-11,5.2,
JPN,HUR,TOT,PC_LF,M,2009-12,5.2,
JPN,HUR,TOT,PC_LF,M,2010-01,5,
JPN,HUR,TOT,PC_LF,M,2010-02,5,
JPN,HUR,TOT,PC_LF,M,2010-03,5.1,
JPN,HUR,TOT,PC_LF,M,2010-04,5.1,
JPN,HUR,TOT,PC_LF,M,2010-05,5.1,
JPN,HUR,TOT,PC_LF,M,2010-06,5.2,
JPN,HUR,TOT,PC_LF,M,2010-07,5,
JPN,HUR,TOT,PC_LF,M,2010-08,5.1,
JPN,HUR,TOT,PC_LF,M,2010-09,5.1,
JPN,HUR,TOT,PC_LF,M,2010-10,5.1,
JPN,HUR,TOT,PC_LF,M,2010-11,5,
JPN,HUR,TOT,PC_LF,M,2010-12,4.9,
JPN,HUR,TOT,PC_LF,M,2011-01,4.8,
JPN,HUR,TOT,PC_LF,M,2011-02,4.7,
JPN,HUR,TOT,PC_LF,M,2011-03,4.7,
JPN,HUR,TOT,PC_LF,M,2011-04,4.7,
JPN,HUR,TOT,PC_LF,M,2011-05,4.6,
JPN,HUR,TOT,PC_LF,M,2011-06,4.7,
JPN,HUR,TOT,PC_LF,M,2011-07,4.7,
JPN,HUR,TOT,PC_LF,M,2011-08,4.5,
JPN,HUR,TOT,PC_LF,M,2011-09,4.2,
JPN,HUR,TOT,PC_LF,M,2011-10,4.4,
JPN,HUR,TOT,PC_LF,M,2011-11,4.5,
JPN,HUR,TOT,PC_LF,M,2011-12,4.5,
JPN,HUR,TOT,PC_LF,M,2012-01,4.5,
JPN,HUR,TOT,PC_LF,M,2012-02,4.5,
JPN,HUR,TOT,PC_LF,M,2012-03,4.5,
JPN,HUR,TOT,PC_LF,M,2012-04,4.5,
JPN,HUR,TOT,PC_LF,M,2012-05,4.4,
JPN,HUR,TOT,PC_LF,M,2012-06,4.3,
JPN,HUR,TOT,PC_LF,M,2012-07,4.3,
JPN,HUR,TOT,PC_LF,M,2012-08,4.2,
JPN,HUR,TOT,PC_LF,M,2012-09,4.2,
JPN,HUR,TOT,PC_LF,M,2012-10,4.1,
JPN,HUR,TOT,PC_LF,M,2012-11,4.1,
JPN,HUR,TOT,PC_LF,M,2012-12,4.3,
JPN,HUR,TOT,PC_LF,M,2013-01,4.2,
JPN,HUR,TOT,PC_LF,M,2013-02,4.3,
JPN,HUR,TOT,PC_LF,M,2013-03,4.1,
JPN,HUR,TOT,PC_LF,M,2013-04,4.1,
JPN,HUR,TOT,PC_LF,M,2013-05,4.1,
JPN,HUR,TOT,PC_LF,M,2013-06,3.9,
JPN,HUR,TOT,PC_LF,M,2013-07,3.8,
JPN,HUR,TOT,PC_LF,M,2013-08,4.1,
JPN,HUR,TOT,PC_LF,M,2013-09,3.9,
JPN,HUR,TOT,PC_LF,M,2013-10,4,
JPN,HUR,TOT,PC_LF,M,2013-11,3.9,
JPN,HUR,TOT,PC_LF,M,2013-12,3.7,
JPN,HUR,TOT,PC_LF,M,2014-01,3.7,
JPN,HUR,TOT,PC_LF,M,2014-02,3.6,
JPN,HUR,TOT,PC_LF,M,2014-03,3.7,
JPN,HUR,TOT,PC_LF,M,2014-04,3.6,
JPN,HUR,TOT,PC_LF,M,2014-05,3.6,
JPN,HUR,TOT,PC_LF,M,2014-06,3.7,
JPN,HUR,TOT,PC_LF,M,2014-07,3.7,
JPN,HUR,TOT,PC_LF,M,2014-08,3.5,
JPN,HUR,TOT,PC_LF,M,2014-09,3.5,
JPN,HUR,TOT,PC_LF,M,2014-10,3.6,
JPN,HUR,TOT,PC_LF,M,2014-11,3.4,
JPN,HUR,TOT,PC_LF,M,2014-12,3.4,
JPN,HUR,TOT,PC_LF,M,2015-01,3.6,
JPN,HUR,TOT,PC_LF,M,2015-02,3.5,
JPN,HUR,TOT,PC_LF,M,2015-03,3.4,
JPN,HUR,TOT,PC_LF,M,2015-04,3.4,
JPN,HUR,TOT,PC_LF,M,2015-05,3.3,
JPN,HUR,TOT,PC_LF,M,2015-06,3.4,
JPN,HUR,TOT,PC_LF,M,2015-07,3.3,
JPN,HUR,TOT,PC_LF,M,2015-08,3.4,
JPN,HUR,TOT,PC_LF,M,2015-09,3.4,
JPN,HUR,TOT,PC_LF,M,2015-10,3.2,
JPN,HUR,TOT,PC_LF,M,2015-11,3.3,
JPN,HUR,TOT,PC_LF,M,2015-12,3.3,
JPN,HUR,TOT,PC_LF,M,2016-01,3.2,
JPN,HUR,TOT,PC_LF,M,2016-02,3.3,
JPN,HUR,TOT,PC_LF,M,2016-03,3.2,
JPN,HUR,TOT,PC_LF,M,2016-04,3.2,
JPN,HUR,TOT,PC_LF,M,2016-05,3.2,
JPN,HUR,TOT,PC_LF,M,2016-06,3.1,
JPN,HUR,TOT,PC_LF,M,2016-07,3,
JPN,HUR,TOT,PC_LF,M,2016-08,3.1,
JPN,HUR,TOT,PC_LF,M,2016-09,3,
JPN,HUR,TOT,PC_LF,M,2016-10,3,
JPN,HUR,TOT,PC_LF,M,2016-11,3,
JPN,HUR,TOT,PC_LF,M,2016-12,3,
JPN,HUR,TOT,PC_LF,M,2017-01,3,
JPN,HUR,TOT,PC_LF,M,2017-02,2.9,
JPN,HUR,TOT,PC_LF,M,2017-03,2.8,
JPN,HUR,TOT,PC_LF,M,2017-04,2.8,
JPN,HUR,TOT,PC_LF,M,2017-05,3,
JPN,HUR,TOT,PC_LF,M,2017-06,2.8,
JPN,HUR,TOT,PC_LF,M,2017-07,2.8,
JPN,HUR,TOT,PC_LF,M,2017-08,2.8,
JPN,HUR,TOT,PC_LF,M,2017-09,2.8,
JPN,HUR,TOT,PC_LF,M,2017-10,2.7,
JPN,HUR,TOT,PC_LF,M,2017-11,2.7,
JPN,HUR,TOT,PC_LF,M,2017-12,2.7,
JPN,HUR,TOT,PC_LF,M,2018-01,2.4,
JPN,HUR,TOT,PC_LF,M,2018-02,2.5,
JPN,HUR,TOT,PC_LF,M,2018-03,2.5,
JPN,HUR,TOT,PC_LF,M,2018-04,2.5,
JPN,HUR,TOT,PC_LF,M,2018-05,2.2,
JPN,HUR,TOT,PC_LF,M,2018-06,2.4,
JPN,HUR,TOT,PC_LF,M,2018-07,2.5,
JPN,HUR,TOT,PC_LF,M,2018-08,2.5,
JPN,HUR,TOT,PC_LF,M,2018-09,2.3,
JPN,HUR,TOT,PC_LF,M,2018-10,2.4,
JPN,HUR,TOT,PC_LF,M,2018-11,2.5,
JPN,HUR,TOT,PC_LF,M,2018-12,2.5,
JPN,HUR,TOT,PC_LF,M,2019-01,2.5,
JPN,HUR,TOT,PC_LF,M,2019-02,2.4,
JPN,HUR,TOT,PC_LF,M,2019-03,2.5,
JPN,HUR,TOT,PC_LF,M,2019-04,2.4,
JPN,HUR,TOT,PC_LF,M,2019-05,2.3,
JPN,HUR,TOT,PC_LF,M,2019-06,2.3,
JPN,HUR,TOT,PC_LF,M,2019-07,2.3,
JPN,HUR,TOT,PC_LF,M,2019-08,2.3,
